	Pellets_1_Rppos	Pellets_10_Rppos	Pellets_11_Rppos	Pellets_12_Rppos	Pellets_13_Rppos	Pellets_14_Rppos	Pellets_15_Rppos	Pellets_16_Rppos	Pellets_17_Rppos	Pellets_18_Rppos	Pellets_19_Rppos	Pellets_2_Rppos	Pellets_20_Rppos	Pellets_21_Rppos	Pellets_22_Rppos	Pellets_23_Rppos	Pellets_24_Rppos	Pellets_25_Rppos	Pellets_26_Rppos	Pellets_27_Rppos	Pellets_28_Rppos	Pellets_29_Rppos	Pellets_3_Rppos	Pellets_30_Rppos	Pellets_31_Rppos	Pellets_32_Rppos	Pellets_33_Rppos	Pellets_34_Rppos	Pellets_35_Rppos	Pellets_36_Rppos	Pellets_37_Rppos	Pellets_38_Rppos	Pellets_39_Rppos	Pellets_4_Rppos	Pellets_40_Rppos	Pellets_41_Rppos	Pellets_42_Rppos	Pellets_43_Rppos	Pellets_44_Rppos	Pellets_45_Rppos	Pellets_46_Rppos	Pellets_47_Rppos	Pellets_48_Rppos	Pellets_49_Rppos	Pellets_5_Rppos	Pellets_50_Rppos	Pellets_51_Rppos	Pellets_52_Rppos	Pellets_53_Rppos	Pellets_54_Rppos	Pellets_6_Rppos	Pellets_7_Rppos	Pellets_8_Rppos	Pellets_9_Rppos	id_number	mz	rtime	rtime_left_base	rtime_right_base	parent_masstrack_id	peak_area	cSelectivity	goodness_fitting	snr	detection_counts	percent_inclusion	blank_filtered
8596	1463810.9779456377	1827255.7045624359	1887772.9740190308	2305195.542762377	1153372.9571147296	729074.0853742746	870287.6413920833	991517.9617637019	1243665.7460771296	672319.3135371939	1822605.693504974	1589770.215021319	0.0	1064302.154392372	1299575.8910199336	0.0	1236514.2245985032	506033.7996273364	1459661.8431230958	0.0	925659.0003361735	1793980.1249231026	1732378.8500581535	1094467.7275950203	0.0	862515.0110132324	937625.3858279363	0.0	1047558.9087280054	1044246.6284624545	1634070.92132134	1958628.821265235	2028864.4464147575	1398521.0280425393	1357504.4193503393	939817.3149617186	1102941.3521825734	1524367.0719126437	2780653.602344218	2152287.1673192303	1331074.8028842576	1256914.279288915	2055111.659932359	0.0	1335000.8736940355	1351528.7396224602	1165320.074249857	1489593.8017097036	1308389.7774928361	960603.0327360326	1414891.7265207584	2098305.932536591	1352619.6873730079	1969597.2546991527	F45824	690.4701	202.18	200.6	203.62	19704.0	111459986.0	0.94	0.96	55.0	53.0	0.8888888888888888	False
8597	536524.1861080063	569674.615081705	465414.52853579604	773318.6898393633	321050.4991104125	231492.06868338332	305009.35702768	541811.799458902	379315.89662974654	82379.822466728	440448.773723214	529734.7688881013	0.0	466758.2284449993	557514.2216086052	0.0	372298.6456821538	188654.6598788494	508284.9373004064	0.0	265954.7029038218	558921.1638690543	607478.172410661	490136.57284256036	0.0	330639.4242995658	179108.00390000636	0.0	139780.7738668804	241138.68475857045	469584.49264310655	306036.5542569304	458986.53715607437	370593.807954422	333932.9706928616	242810.45217797876	154681.62495411604	476838.9139012262	918727.0583245555	848769.383298182	156174.94929527436	400245.43123464164	506304.9845366355	0.0	519874.93360911205	531770.0178848574	635332.1487374982	399353.12998667307	474817.80212930695	248004.95863053997	305449.2170650547	673742.2124335323	424547.8402027343	587231.0053897799	F45825	690.4701	203.89	203.62	205.61	19704.0	38644867.0	0.78	0.74	25.0	53.0	0.8888888888888888	False
8598	11163564.668208253	10535240.650940245	9426161.39491575	9712881.417401096	16630640.1155447	14291889.903787976	9014142.943912541	7429528.290215294	8975507.422388533	15372979.84389813	20358547.186152417	5057843.888029945	19880589.88098536	17191924.72248079	14621819.009663718	26157510.224424697	21851619.074645683	2589293.349068511	3504040.8647083486	5613408.081176756	5382052.685177714	23091584.202702284	0.0	5192087.3846755065	10131619.426258022	8846089.024407549	7770172.747647425	7835932.357210665	9648859.38531798	9101495.072333304	15439414.193993397	15408181.750492392	20434206.36749701	7788018.85697338	7131254.956586056	7844754.03802847	14699042.949908318	19341263.791853048	2976022.483970737	7266930.8501172345	22058558.23578672	7406266.898280254	16520919.815229312	22803736.949530076	8386454.199590911	15614591.970223462	19751879.060533497	16883441.232628938	13470232.187997771	16403833.150058478	14285351.047856255	11306304.128914427	7889634.056364967	5526702.364526713	F45833	624.8464	21.75	20.17	23.33	17893.0	672231589.0	1.0	0.94	49692.0	56.0	0.9814814814814815	False
8630	1903367.4876039485	1645291.8645756799	1670453.5039165088	1745213.7114985017	0.0	1383399.6660359341	1745883.7568149737	0.0	0.0	2014868.5665774168	1453360.1190664677	2276148.582119055	1306532.898708206	1637585.4014532382	1654186.5289632587	1534890.7713269775	0.0	1096626.6019656365	1428747.0984291094	0.0	0.0	0.0	1952821.3292694492	1143647.5595326703	0.0	1318168.8620188911	1192352.323542807	0.0	0.0	1580904.019803267	2374910.065118734	2066558.5403187936	2224480.9828521777	2050873.2612404334	2033988.1361686809	1731829.4891881044	2313863.2517450065	1949133.796269727	2254183.0083338614	1599654.3723292905	2454006.7781729554	1729810.9977362328	2155254.4216755284	2000960.0312388446	1992135.737320037	1633292.2471519478	2049814.7248697116	2071122.0463040182	2239780.661140488	2135802.1603635126	2096363.1223491787	1962490.6389121034	2041219.2010881666	2082374.3727706217	F45919	625.4096	231.7	230.08	233.27	17910.0	92125112.0	1.0	0.96	1447.0	47.0	0.8148148148148148	False
8641	69881998.4327365	55556100.51229953	68734331.61369516	77382797.24235034	37824183.37156856	41635291.65649135	52342401.942805566	60998400.67037246	49620738.34135983	74462047.03282055	51458128.613591045	78244374.42719702	71535606.22949566	54770304.69341494	66847166.51562304	78804926.85541245	76901880.81859936	14268101.642964715	22690725.210091185	35858573.40579758	12193998.484149063	68749011.01069571	60040548.24707615	15416701.825083582	21441607.447817184	26360124.394311287	40591415.490161434	17470025.48126766	32297151.300206877	21760791.25530348	23692593.19872959	71996208.717685	71279468.34968993	43110338.977025144	44857182.74576657	44240691.1085224	41398267.82542996	50439126.12885646	82989499.87206581	66269540.18292192	52759542.847835444	83907969.95099318	84961795.07865243	36389289.867281795	35351828.0422026	61896841.27011244	86898131.57959026	76620681.41433978	64836226.47260122	67464368.2459379	50208963.63886632	69123384.69893503	56963146.81590652	44316878.74122401	F46038	566.8878	21.09	19.52	22.67	16172.0	1377112170.0	1.0	0.94	2885.0	58.0	1.0	False
8695	15289731.787475774	14863540.779671412	13771102.888627084	22788701.598808285	26329985.957531266	23581312.14065485	26071886.503078416	18991653.00592369	23568816.563295536	25589771.64956075	15134340.256408127	23915169.201138217	13263821.832838925	21357810.5816115	24859518.915955663	19966970.449683547	21509181.694547676	8267724.4079943355	19706316.485291053	10197185.479466025	16051724.628432719	27094856.813156974	18623245.722173933	17683694.04094906	21019972.468894944	15182588.505901823	14959910.184666092	12561682.138802601	7574813.676532444	15358128.24191431	27754405.651180353	10596045.15969332	23709152.01388115	19622776.16218485	19683466.938737243	15234873.54965835	15236295.701237703	18586658.6666186	23282293.982448906	17435737.91688719	31562640.8255126	16778200.189742107	15053877.289807655	18211090.73890106	14036269.367028933	24728867.1510463	22483841.82558187	20294757.900746115	16742467.003955003	20899746.556326073	11992173.667379742	12348474.783696448	11597040.689097945	21949926.511474844	F46238	692.2962	217.85	216.27	219.43	19747.0	1165959237.0	1.0	0.99	40.0	61.0	1.0	False
8696	25157901.297560863	21638006.604840975	25720130.30706787	24457329.2262207	4598353.532365345	4040200.3399975677	4213392.442188035	4446755.653791675	4432149.214186075	5831865.324780961	3259411.417194904	26481376.338981453	2124316.9422468236	4473497.846061366	4287139.044761262	3559402.359058873	3297031.928277798	1174171.5340822116	3819390.1483762404	2064959.7240773938	3044961.899375045	3737333.7685555224	25163371.047029886	2473586.037460354	3105014.779545567	2425379.061699368	2827024.998460278	2354784.2589931735	2660748.134923624	3452557.8588200402	23928553.330861732	23760794.23165231	22797599.363836642	22999330.515832342	22052909.808880355	20984550.990123518	22696132.372430805	21479561.801448446	22406110.650070176	16004112.470883874	24232819.657732088	18438845.162185546	24917343.50334093	20841378.53996975	23408520.308185212	19147211.69687982	24744813.71303125	17469822.537786312	19138309.44320394	21565552.47723382	25405580.128688697	25992253.629468966	23917264.48287394	27556987.36399555	F46255	627.3612	209.03	207.45	210.76	17963.0	850192442.0	1.0	0.98	11623.0	57.0	1.0	False
8697	13085447.069276018	13873352.12277908	13133071.236702817	19395761.28563983	22976597.546546813	18385110.657466073	13821617.018076625	14607599.800190015	16561468.627389261	12442502.086811393	14370833.100217294	14201111.370699849	12130498.055546155	13907282.53624209	17151427.663099606	17581538.017521244	21709066.019617587	11615777.01498753	22070201.141965844	12135423.043044329	16392587.134667166	25486758.56640254	11060427.86308117	13734716.378184188	17055004.079195652	11411013.77216806	15890766.539779123	13810277.81610647	11064154.464038773	14842695.550611533	26458179.72732076	13210638.842857182	20755628.857395664	17755271.021579254	17414858.36796153	14825331.550959323	14810526.33847601	17323356.778906472	15919970.003017318	13568012.35467583	20007391.62259993	13602146.270827767	14865341.617777767	16949137.726083625	10105990.038037583	16193683.520804308	18697383.58271396	15267499.10363653	11229537.888465427	17277270.742691904	12338522.769229302	10827643.72857752	9380006.787969368	15849379.055315686	F46256	692.3182	196.01	194.4	197.59	19749.0	909687848.0	1.0	1.0	35.0	61.0	1.0	False
8729	12571846.25554976	9563094.2127269	12080989.337161802	11651274.71335266	1584543.296313916	1225861.8005724421	2113760.58315039	1821175.7868703676	1634594.737284438	2474471.520956817	1188965.8391265224	13609010.366099361	0.0	1475291.297393408	1120724.681761841	0.0	1582881.8086791912	585177.6309382857	1186747.8177900624	911768.4815483902	597421.8003451092	1021367.1564097885	11991364.62762694	595142.556288621	1130470.7816263628	866048.328874526	857453.0462333576	0.0	755243.0042560323	993665.960297972	10885542.032867884	11293047.94181894	10989937.540003287	11457612.466670183	9417738.418599132	9990667.784718381	10711732.325945212	9046251.9970103	10714504.887860917	6295466.723695742	11872295.500471696	8481036.355842866	12648456.263113322	9855043.380323868	11192370.57395645	7977372.828332944	11247206.26075347	8946353.116478322	8841505.199338125	9689968.149087394	12204138.918536283	11705119.642504247	11980231.534689473	12268614.403690608	F46353	628.3649	208.9	207.32	210.63	17986.0	384213053.0	1.0	0.96	22547.0	54.0	0.9444444444444444	False
8732	34487567.52229299	31729220.18948219	35323575.3882461	35063387.849932805	7755964.853631176	6643050.583696462	6322047.01107996	6548573.390360129	7127260.638700787	8226687.760260936	5862773.432228647	36575570.32168562	4804396.662209482	5760245.975557758	6424812.535867461	5822151.0397378635	6733231.488351089	3457760.8636850542	5719075.213166735	4397911.405531396	4526713.914432077	6406927.5512386495	31074439.412251834	3886278.5595872113	5517779.888501247	4336005.418098913	5090569.572431893	4053465.0307938633	5282623.30508419	5254189.935526831	37120710.45221773	37447883.91894682	37903600.79374197	32466446.165148806	32882950.277031925	34810007.998897	35859489.01219161	29651448.145267587	31892545.246131085	23283497.70378249	32259594.30587233	26910363.38290523	38641873.432389624	32326112.626692858	28494187.03579125	26587179.39164869	36713637.408308916	27787119.28297412	28392957.295546867	32758473.696678545	40594005.20647151	39219342.846865974	34891885.62765049	37877646.53823973	F46370	568.3565	186.0	184.26	187.57	16218.0	1239244056.0	1.0	0.99	1880.0	57.0	1.0	False
8746	1749845.0547572325	1856675.5864031757	1563806.157251942	1606754.983648545	2278664.84589984	2122670.2680558763	2270419.926992455	2052469.8752373862	2080024.1480393813	2194140.8142512217	1719928.7716633836	1916930.415580418	1545799.6029870766	2300406.5262033427	2168799.195713542	2068230.9341613585	1831891.8006498162	1259775.4284968488	2075209.7052392508	1594497.1388083308	1807782.9910770655	2092245.1702726914	1655519.286408971	1646036.2635586783	1995095.0958568184	1865160.9383409081	1971053.7565183747	1709259.1634877364	1669053.5506506274	1702381.44657248	1985162.2025821605	1934012.978057418	2010329.622478331	1830058.1473256478	1959346.8126718274	2118252.5300749755	1570031.9746519153	1918734.5827484995	2494606.688108151	1521836.2106418055	1917443.7280131453	1623681.5728309539	1642450.9412548034	1795490.859972545	2165952.0825584456	1583824.3347311025	1828765.3575452808	1482201.867111114	1934563.0331825216	1689564.6955600167	1806990.0704434167	2000115.5967307119	1880005.5659606312	2275019.155765638	F46393	568.4568	217.59	216.01	219.16	16224.0	117421045.0	0.8	0.92	791.0	59.0	1.0	False
8747	2829756.8285430134	2409722.1026483015	2242134.1970692347	2324461.3850869695	1678596.9928354155	1755943.8990027015	1331958.462259444	1606807.093365	589502.906775366	1163224.7356982206	3451334.1138002425	3098905.9136216515	3587222.2465910558	4245567.184560687	4901147.402506713	4517867.278638576	4477241.681575413	1543145.8950828447	3192691.226078915	3159921.257118089	2381464.4132658243	3844938.780166723	2417276.456296931	2059839.1462393298	2627038.7911175345	3046760.4057742786	3364326.8804665776	2625749.720601878	3485124.954446006	2515786.6155793862	5174757.138640341	5144448.245418027	4564541.1334562395	2254469.7766052485	4574694.308495113	5000571.144263822	4278664.38678637	3679262.8337379824	4479306.863281957	2500555.156911551	2459840.5696419575	3570977.1802943377	3763954.4158565435	4924591.166061396	2003988.061065503	5350329.93927893	5788407.108463486	4075265.4101076187	5319992.246799633	6238745.235739459	2593640.02371233	2912855.4926879783	2528548.664553787	3308976.752048597	F46394	568.4568	257.25	255.8	258.82	16224.0	196849896.0	0.92	0.99	10279.0	57.0	1.0	False
8749	10876129.667474039	7744665.504236465	7960880.100542892	10083125.254442196	14716301.134946423	10993120.034637583	8430826.659831235	10425794.57454073	8320485.547478304	10677159.02735269	22734186.552403193	3430357.4483982325	21651117.453982458	18209504.297697566	12179252.276235696	26240345.07809328	18817957.257649228	2168287.2760654828	3372346.273183888	3925686.441405915	0.0	21286767.722128507	2925018.696361531	4440551.349737869	8704538.4051919	7615131.22174198	8478628.33644321	6243568.889791263	11454436.570519872	8234034.459960202	9582294.524863224	17296915.61777284	21852913.726919588	6739201.8968063155	7505473.030518414	0.0	15077935.340857055	17036897.77147203	4570720.8008165425	7648722.299758926	19520162.041169506	7798880.587073439	15703920.575758183	21115786.49143442	7601368.335417242	17444951.071206577	19182733.125516802	11278185.671799699	13797283.179152668	14741787.38232237	12518433.404876502	12559546.449592032	8794893.810951896	5808881.689680285	F46408	692.8337	21.75	20.17	23.33	19768.0	628818517.0	1.0	0.95	44801.0	55.0	0.9629629629629629	False
8752	4228467.311831732	3959454.912647852	3599983.4154090504	6695879.189288474	7138014.617843135	6134885.946190593	6863700.042010131	4971089.349142992	6926321.87478239	6812725.426219314	3966481.380132485	6647159.561499201	3824152.4391448763	5993167.94985525	7081156.925374471	5632839.5603834065	5484626.645815452	2137456.2555648056	5771106.921338288	2573146.117777112	3908091.9627123186	7410297.326971943	5161664.200236238	5045065.809864109	5583992.251430744	3842634.378224904	4133897.6018134994	3582958.288041496	1761494.410478111	4432222.82798632	6939633.466021976	2895720.207585232	6344995.813428267	5186389.167559612	5385254.694133649	3442939.834200556	4016946.4887864767	4553903.886669846	5617943.175011487	4689154.497088443	8513039.201508952	4546636.36835311	4377410.388393078	4604901.498202695	3596342.657064849	6353173.538540018	5476797.196111549	5275354.572028082	4446098.176760701	5747255.646853653	3211034.413618736	3107291.641396801	3097235.1076508113	5961290.199712026	F46430	693.3001	217.59	216.01	219.16	19770.0	314250622.0	1.0	0.98	51.0	61.0	1.0	False
8785	11000074.083476773	8139747.89476985	8879025.130498735	11085625.387729453	6555704.41629187	8431950.104235021	9909368.117263244	9716223.144853046	696912.3629581891	9244002.423532706	6389134.585947108	11292927.297603128	3659518.7603397723	13018619.397987427	8954586.17327593	7469541.709074368	8738519.21916743	5749331.930299376	5719894.029963659	9216693.123420656	4567605.788271558	6348200.147547227	7771149.577884454	7645711.800213728	7701857.5738407	7394104.562100797	6167877.58501701	8548636.64242142	9180452.307409598	6191119.791541203	5900786.96349366	4872869.414278893	4053705.7498212913	8675157.968135793	5380381.388745071	4514574.010426579	7832220.975309874	7741427.696964004	8032656.809060361	8774649.651148397	7093246.719605948	8781814.886121402	4965647.16755967	5932033.5838892395	10959023.017291974	7669855.853532649	8397531.28510303	7155698.911118635	9893743.166300844	6455348.979923097	7097755.29845474	7175924.4141621385	6712875.646259255	11543277.005091248	F46515	569.3324	283.6	282.02	285.17	16252.0	463833123.0	0.78	0.95	181.0	60.0	1.0	False
8791	15162001.090601094	14408362.046816742	16446952.242877753	15803419.557919158	2577389.7311059856	2969902.7497888166	2831197.456417799	2489748.9181426517	3008524.954193399	3507775.0519220824	2536312.4250552994	16459342.27131108	1692181.8155729098	2644417.9694428276	2892555.2734851274	2406808.5511513557	2913085.7697386392	1360683.360139453	2315221.6168464744	2019893.560501996	2100551.8007057146	3086373.566452643	13924782.978878232	1656987.9264357819	2586616.6702864454	1848061.5601500892	2301419.102178583	1743460.4497172306	2374797.311738805	1917000.2856485657	16649584.276277652	17072644.00219285	17251493.206007905	14402442.43232606	15067562.647896603	15267684.10032263	16089446.404882878	13090870.946041958	13436803.81345118	10213349.606099686	14334986.467222072	11918839.843830103	17466806.078523904	14079189.616456648	12865619.829120604	11900578.82757562	16336368.662388634	12427449.002533168	12431113.31106699	14916074.617977755	18090355.32466303	17896141.592171248	15376051.746725108	16737277.989746805	F46532	569.3604	186.0	184.26	187.57	16255.0	550942581.0	1.0	0.99	15414.0	57.0	1.0	False
8805	55552641.43864255	40920148.63018283	32202702.80020183	44228812.427380756	40246654.39375262	44179372.00616834	66167160.797349304	54501393.04923433	34389919.205385014	56226773.09495872	44795960.1545729	52767393.0287162	34324128.833229795	59518612.62729297	51213606.65889393	42533978.72650557	43146051.71222857	27659384.695974275	40876099.35410763	35950122.75675616	26696223.592286684	26214905.22677554	42725063.38969746	44188727.897001654	48894992.3140752	40230852.3032539	40185924.26026244	64039785.04812627	54548526.867254086	43862335.26933896	37314867.07768036	27124560.906605	17644026.968281794	37773202.71687919	23546999.97502171	30209475.866381932	57735832.726383634	36669280.72780044	36712400.96538591	36678734.14237521	52548141.05557281	35868337.99592601	22562689.356293295	29307665.707438614	58360457.24362422	39232990.68244779	32966316.415955935	28579767.512668513	39446118.09882232	36009308.89441667	29203350.391053602	36274829.40216833	32136408.23512836	55915063.42202989	F46568	569.4348	196.27	194.66	197.85	16263.0	1663022755.0	1.0	1.0	120.0	61.0	1.0	False
