m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID
379.2484	37.52	0.01625449004447762	10.328976084057983	C22H34O5	2.5182417333273257	[(1S,2R,3S,4S,6R,7R,14R)-4-Ethenyl-3-hydroxy-2,4,7,14-tetramethyl-9-oxo-6-tricyclo[5.4.3.01,8]tetradecanyl] 2-hydroxyacetate,1,9-Dideoxyforskolin,Annoglabasin F,Dhv-PGE2	kp2120_378.2409
474.9697	341.36	0.04505887235723253	5.523381226395547		0.8206541621386236		
447.1974	367.63	0.027438078089767306	-6.952321828275185		-2.845070482479457		
386.0257	305.2	0.006573976129878577	19.99249672206367		2.165723505025184		
454.0265	325.71	0.0226150447794376	7.713397833596861		6.668504572261286		
520.3324	35.68	0.011322614348200043	12.57415700251759		1.5061599485832353		
648.3793	35.68	0.011021131186491959	12.812223137458139		2.4940583194905273		
652.4107	36.6	0.011678933908733322	11.838804493177076		2.223229756970536		
664.0078	355.65	0.027645328955063476	6.8442127795091166		2.189363367310122		
665.0072	355.65	0.0016506973595951438	31.43632331854662		2.005359319590731		
665.0382	370.12	0.006573976129878577	17.692741316054587		3.2376893031014014		
584.0883	370.78	0.02871099336381827	6.669017685583325		1.2549134657331749		
585.0916	370.38	0.027645328955063476	6.8312460462820255		1.5305560499131197		
586.0931	370.65	0.028694229654896715	6.694485185274513		2.234355241242646		
762.9834	355.78	0.006573976129878577	17.632902875965843		2.072011406371285		
589.0436	370.51	0.011021131186491959	13.12000073257618	C15H24N2O17P2	1.5260258085755076	Glucose-uridine-C1,5'-diphosphate,Uridine diphosphate glucose,Uridine diphosphategalactose	kp2984_566.0536
590.0469	370.51	0.0226150447794376	7.706435776097157	C15H24N2O17P2	1.6396553964582132	Glucose-uridine-C1,5'-diphosphate,Uridine diphosphate glucose,Uridine diphosphategalactose	kp2984_566.0536
591.0483	370.78	0.018107872883702913	9.66300728942773	C15H24N2O17P2	1.961274452839465	Glucose-uridine-C1,5'-diphosphate,Uridine diphosphate glucose,Uridine diphosphategalactose	kp2984_566.0536
780.458	36.86	0.019333044355430234	8.84682538818241		2.129195228922036		
692.4056	36.21	0.01044855674795699	13.50785929346608	C38H53N5O7	2.4266996166414323	N,N-Diallyl-tyrosyl-aminoisobutyryl-aminoisobutyryl-phenylalanyl-leucine	kp3044_691.3976
696.1354	302.83	0.014283489162216455	11.037894084779744		3.1364598913840247		
696.4369	36.99	0.012863446826137279	11.442389531346532		2.353550341198062		
706.065	355.65	0.019333044355430234	8.859825439715216		2.080767961360145		
809.0106	370.78	0.022340294172936394	8.005906779690708		2.2488649680476556		
604.3531	35.42	0.011021131186491959	12.867359663448331		2.373117403989891		
824.484	37.39	0.018170789287578728	9.25410807797511		2.116592370981671		
608.0883	356.04	0.0226150447794376	7.805318402976422	C17H27N3O17P2	1.4300062854183082	Uridine diphosphate-N-acetylglucosamine,Uridine diphosphate-N-acetylgalactosamine,UDP-N-acetyl-alpha-D-galactosamine,UDP-N-acetyl-D-mannosamine	kp2733_607.08
608.3846	36.21	0.010368390907013346	13.858889969394744		2.146095211525207		
609.0915	356.04	0.022882765430310745	7.575015355904767	C17H27N3O17P2	1.5391971293698639	Uridine diphosphate-N-acetylglucosamine,Uridine diphosphate-N-acetylgalactosamine,UDP-N-acetyl-alpha-D-galactosamine,UDP-N-acetyl-D-mannosamine	kp2733_607.08
610.093	355.78	0.0023685101890519767	27.148999250376935	C17H27N3O17P2	2.4690353734595725	Uridine diphosphate-N-acetylglucosamine,Uridine diphosphate-N-acetylgalactosamine,UDP-N-acetyl-alpha-D-galactosamine,UDP-N-acetyl-D-mannosamine	kp2733_607.08
720.958	370.51	0.04791085828352049	5.383182820601986		1.9423651467599257		
722.9545	370.91	0.010082967156335101	14.4169848045476		2.2115009542277555		
736.4317	36.21	0.018170789287578728	9.45510505192176		2.166915754006247		
564.3585	35.94	0.011591502240918755	12.142008014723947		1.8446359444998457		
622.9812	370.65	0.011591502240918755	12.09741005344426		1.595036887642518		
624.976	370.51	0.018170789287578728	9.380193790276309		1.8649070496165159		
625.1147	355.78	0.01625449004447762	10.451794319391976		1.8936836989715715		
567.0618	370.51	0.0008444752199640277	52.62434563670139	C15H24N2O17P2	1.9580390635174538	Glucose-uridine-C1,5'-diphosphate,Uridine diphosphate glucose,Uridine diphosphategalactose	kp2984_566.0536
742.9391	370.78	0.0011400559896724137	39.1785667719522		4.330142520294345		
625.9664	322.95	0.006573976129878577	17.750999365194982		3.7173412883098997		
568.9236	324.4	0.019333044355430234	-8.860825400286082		-0.580476440717046		
630.07	355.78	0.018170789287578728	9.22518388267391	C17H27N3O17P2	1.5816030935144774	Uridine diphosphate-N-acetylglucosamine,Uridine diphosphate-N-acetylgalactosamine,UDP-N-acetyl-alpha-D-galactosamine,UDP-N-acetyl-D-mannosamine	kp2733_607.08
631.0733	355.65	0.0200916219372595	8.51489447557478	C17H27N3O17P2	1.8402393522803848	Uridine diphosphate-N-acetylglucosamine,Uridine diphosphate-N-acetylgalactosamine,UDP-N-acetyl-alpha-D-galactosamine,UDP-N-acetyl-D-mannosamine	kp2733_607.08
